% degree N
3
% number of nodes
20
% node coordinates
3.090169943749478E-01 -3.266896018471670E-16 2.215970070200296E-16 -1.241267076623637E-16 1.176755067346351E-17 7.364418146241900E-17 -1.557616980124718E-16 3.756861355836602E-17 -2.528967774074733E-18 -2.522170897201990E-17 -1.118033988749894E+00 -1.637689404425549E-16 3.286423333519203E-17 -2.781060491535184E-16 -2.354848337571095E-17 -1.022089480934576E-17 5.551115123125783E-16 -8.546482374359573E-17 2.782626445971458E-16 8.090169943749467E-01 
-6.000000000000006E-01 6.180339887498950E-01 1.909830056250517E-01 -9.999999999999958E-02 -3.402760378767532E-17 9.626069054481434E-16 -1.088351134846392E-16 -4.666575140323536E-16 -3.886458862831518E-16 2.454601561958738E-16 1.309016994374947E+00 -2.699999999999999E+00 1.909830056250522E-01 9.398557416486116E-16 6.524281555569952E-16 -1.207837871488252E-16 -1.618033988749895E+00 2.000000000000000E+00 -1.559514938214431E-16 7.090169943749470E-01 
-6.000000000000012E-01 9.608220922158629E-16 -5.091964580873744E-16 5.274046776332895E-17 6.180339887498946E-01 4.440892098500626E-16 -8.322871521390190E-17 1.909830056250523E-01 2.801602653026422E-16 -9.999999999999980E-02 1.309016994374947E+00 8.028300246820663E-16 -1.529925817190328E-16 -2.699999999999999E+00 -7.920715066958419E-16 1.909830056250525E-01 -1.618033988749895E+00 1.873501354054952E-16 2.000000000000000E+00 7.090169943749471E-01 
-5.000000000000000E-01 2.153187503474169E-16 -5.597279281405272E-16 8.220048634337692E-17 -1.628413862671187E-16 9.120307665521834E-17 -3.353157320475217E-17 -4.793110174324957E-16 1.748083564402869E-17 2.770814595325692E-16 1.545084971874737E+00 1.423558342292306E-15 4.788476611369233E-16 1.901534213030947E-15 4.289338004809479E-16 -3.191796073746900E-16 -4.045084971874738E+00 -1.137845880401192E-15 -2.459948636621517E-16 3.000000000000000E+00 
% reference mass matrix
6.613756613756613E-03 -6.504977471064425E-03 1.875347841434795E-03 1.763668430335075E-04 -6.504977471064420E-03 5.952380952380924E-03 1.322751322751326E-03 1.875347841434797E-03 1.322751322751324E-03 1.763668430335074E-04 -6.504977471064424E-03 5.952380952380932E-03 1.322751322751327E-03 5.952380952380932E-03 1.428571428571427E-02 1.322751322751324E-03 1.875347841434794E-03 1.322751322751326E-03 1.322751322751325E-03 1.763668430335085E-04 
-6.504977471064426E-03 2.645502645502647E-02 -6.613756613756612E-03 1.875347841434785E-03 1.290586853229649E-02 3.077522956092237E-17 -5.511463844797171E-03 -5.511463844797186E-03 -1.882940842702138E-03 1.322751322751328E-03 1.290586853229648E-02 4.631034890150437E-18 -5.511463844797179E-03 -2.273607209822033E-03 -1.558353564732079E-02 -5.493175182967263E-18 -5.511463844797174E-03 -1.882940842702122E-03 6.353377129398681E-19 1.322751322751318E-03 
1.875347841434792E-03 -6.613756613756616E-03 2.645502645502645E-02 -6.504977471064417E-03 -5.511463844797186E-03 -8.512496003224353E-19 1.290586853229648E-02 -1.882940842702125E-03 -5.511463844797173E-03 1.322751322751322E-03 -5.511463844797185E-03 1.001504508366187E-17 1.290586853229647E-02 -1.558353564732080E-02 -2.273607209822051E-03 4.836797305707671E-18 -1.882940842702126E-03 -5.511463844797172E-03 4.230498122890432E-18 1.322751322751319E-03 
1.763668430334992E-04 1.875347841434790E-03 -6.504977471064412E-03 6.613756613756613E-03 1.322751322751327E-03 5.952380952380956E-03 -6.504977471064419E-03 1.322751322751323E-03 1.875347841434790E-03 1.763668430335116E-04 1.322751322751323E-03 5.952380952380942E-03 -6.504977471064422E-03 1.428571428571427E-02 5.952380952380945E-03 1.322751322751319E-03 1.322751322751324E-03 1.875347841434788E-03 1.322751322751325E-03 1.763668430335113E-04 
-6.504977471064422E-03 1.290586853229649E-02 -5.511463844797190E-03 1.322751322751334E-03 2.645502645502644E-02 8.344560372082706E-17 -1.882940842702142E-03 -6.613756613756613E-03 -5.511463844797178E-03 1.875347841434795E-03 1.290586853229646E-02 -2.273607209822006E-03 1.316626620461804E-18 5.070491788184236E-17 -1.558353564732076E-02 -5.511463844797170E-03 -5.511463844797181E-03 -1.209495822717252E-17 -1.882940842702135E-03 1.322751322751330E-03 
5.952380952380929E-03 4.356294029466017E-17 -9.389321371312761E-19 5.952380952380961E-03 3.671840486422389E-17 1.285714285714285E-01 5.946916216884762E-18 3.665498240032265E-17 6.485237535335267E-18 5.952380952380953E-03 -2.273607209822038E-03 6.428571428571421E-02 -2.273607209822049E-03 6.428571428571422E-02 6.428571428571420E-02 -2.273607209822052E-03 -1.558353564732079E-02 -1.558353564732079E-02 -1.558353564732078E-02 1.428571428571428E-02 
1.322751322751322E-03 -5.511463844797180E-03 1.290586853229648E-02 -6.504977471064420E-03 -1.882940842702131E-03 8.689729517550004E-18 2.645502645502647E-02 -5.511463844797180E-03 -6.613756613756610E-03 1.875347841434790E-03 -1.422316595802665E-18 -2.273607209822057E-03 1.290586853229648E-02 -1.558353564732080E-02 1.556702197263354E-17 -5.511463844797178E-03 -1.867831780483295E-18 -5.511463844797174E-03 -1.882940842702129E-03 1.322751322751323E-03 
1.875347841434788E-03 -5.511463844797180E-03 -1.882940842702137E-03 1.322751322751326E-03 -6.613756613756609E-03 2.529866709503269E-17 -5.511463844797177E-03 2.645502645502645E-02 1.290586853229649E-02 -6.504977471064411E-03 -5.511463844797167E-03 -1.558353564732077E-02 -3.825876025941794E-18 1.518608781426031E-17 -2.273607209822028E-03 1.290586853229647E-02 -1.882940842702129E-03 -1.276315166002247E-18 -5.511463844797176E-03 1.322751322751324E-03 
1.322751322751321E-03 -1.882940842702133E-03 -5.511463844797184E-03 1.875347841434791E-03 -5.511463844797180E-03 2.687210173997455E-17 -6.613756613756612E-03 1.290586853229648E-02 2.645502645502647E-02 -6.504977471064410E-03 3.395407347310600E-18 -1.558353564732078E-02 -5.511463844797178E-03 -2.273607209822038E-03 1.349753877121852E-17 1.290586853229647E-02 7.236346327979103E-19 -1.882940842702126E-03 -5.511463844797175E-03 1.322751322751322E-03 
1.763668430335130E-04 1.322751322751325E-03 1.322751322751325E-03 1.763668430335084E-04 1.875347841434791E-03 5.952380952380939E-03 1.875347841434790E-03 -6.504977471064411E-03 -6.504977471064411E-03 6.613756613756608E-03 1.322751322751322E-03 1.428571428571426E-02 1.322751322751326E-03 5.952380952380938E-03 5.952380952380941E-03 -6.504977471064412E-03 1.322751322751320E-03 1.322751322751321E-03 1.875347841434787E-03 1.763668430335123E-04 
-6.504977471064425E-03 1.290586853229648E-02 -5.511463844797183E-03 1.322751322751327E-03 1.290586853229646E-02 -2.273607209822032E-03 -6.612011643658708E-18 -5.511463844797172E-03 7.976668276844763E-18 1.322751322751321E-03 2.645502645502643E-02 6.372125784110574E-18 -1.882940842702124E-03 1.434147298436054E-17 -1.558353564732078E-02 -1.882940842702117E-03 -6.613756613756617E-03 -5.511463844797182E-03 -5.511463844797181E-03 1.875347841434792E-03 
5.952380952380961E-03 4.142296343050139E-18 7.546209972619705E-18 5.952380952380967E-03 -2.273607209822030E-03 6.428571428571422E-02 -2.273607209822065E-03 -1.558353564732074E-02 -1.558353564732081E-02 1.428571428571427E-02 2.725511629526513E-17 1.285714285714286E-01 3.831966475282374E-18 6.428571428571425E-02 6.428571428571422E-02 -1.558353564732081E-02 -7.672259148049495E-18 1.700960545307502E-17 -2.273607209822061E-03 5.952380952380929E-03 
1.322751322751345E-03 -5.511463844797180E-03 1.290586853229648E-02 -6.504977471064423E-03 -1.984796949770663E-18 -2.273607209822048E-03 1.290586853229648E-02 1.258550075013309E-18 -5.511463844797177E-03 1.322751322751323E-03 -1.882940842702144E-03 3.323372221159059E-17 2.645502645502646E-02 -1.558353564732080E-02 2.621309494984377E-17 -1.882940842702125E-03 -5.511463844797177E-03 -6.613756613756619E-03 -5.511463844797180E-03 1.875347841434788E-03 
5.952380952380914E-03 -2.273607209822055E-03 -1.558353564732080E-02 1.428571428571430E-02 -5.752243711113073E-18 6.428571428571424E-02 -1.558353564732080E-02 3.434201776568689E-17 -2.273607209822066E-03 5.952380952380959E-03 -1.591693241054339E-18 6.428571428571428E-02 -1.558353564732079E-02 1.285714285714285E-01 6.428571428571428E-02 -8.271311263418562E-18 7.237906326565788E-19 -2.273607209822056E-03 -3.074801256765596E-18 5.952380952380949E-03 
1.428571428571425E-02 -1.558353564732079E-02 -2.273607209822044E-03 5.952380952380948E-03 -1.558353564732076E-02 6.428571428571424E-02 9.420283238601419E-18 -2.273607209822042E-03 3.061007637656705E-18 5.952380952380953E-03 -1.558353564732078E-02 6.428571428571422E-02 1.908195823574488E-17 6.428571428571421E-02 1.285714285714286E-01 -4.371026920514851E-18 -2.273607209822052E-03 2.580847082809028E-17 8.863215088931630E-18 5.952380952380949E-03 
1.322751322751322E-03 -4.671362664199003E-19 -5.162211098156890E-18 1.322751322751323E-03 -5.511463844797175E-03 -2.273607209822055E-03 -5.511463844797176E-03 1.290586853229647E-02 1.290586853229647E-02 -6.504977471064411E-03 -1.882940842702124E-03 -1.558353564732079E-02 -1.882940842702130E-03 1.068445038952394E-17 5.000454002540627E-18 2.645502645502644E-02 -5.511463844797173E-03 -5.511463844797178E-03 -6.613756613756607E-03 1.875347841434790E-03 
1.875347841434791E-03 -5.511463844797184E-03 -1.882940842702124E-03 1.322751322751322E-03 -5.511463844797182E-03 -1.558353564732079E-02 9.433372931855760E-19 -1.882940842702127E-03 7.292563269369596E-19 1.322751322751319E-03 -6.613756613756618E-03 1.077060193935211E-17 -5.511463844797184E-03 -6.243049666816603E-18 -2.273607209822058E-03 -5.511463844797173E-03 2.645502645502647E-02 1.290586853229649E-02 1.290586853229648E-02 -6.504977471064420E-03 
1.322751322751330E-03 -1.882940842702126E-03 -5.511463844797179E-03 1.875347841434790E-03 -1.219378753164257E-18 -1.558353564732080E-02 -5.511463844797180E-03 -3.591464086496105E-18 -1.882940842702125E-03 1.322751322751322E-03 -5.511463844797175E-03 -7.489599769296726E-19 -6.613756613756614E-03 -2.273607209822053E-03 4.098639532659681E-18 -5.511463844797177E-03 1.290586853229649E-02 2.645502645502648E-02 1.290586853229649E-02 -6.504977471064418E-03 
1.322751322751330E-03 -4.193115618137159E-18 2.462267264175691E-18 1.322751322751321E-03 -1.882940842702130E-03 -1.558353564732078E-02 -1.882940842702123E-03 -5.511463844797177E-03 -5.511463844797178E-03 1.875347841434787E-03 -5.511463844797178E-03 -2.273607209822064E-03 -5.511463844797181E-03 6.722302477271569E-18 7.225585657726240E-18 -6.613756613756606E-03 1.290586853229648E-02 1.290586853229649E-02 2.645502645502645E-02 -6.504977471064417E-03 
1.763668430335074E-04 1.322751322751321E-03 1.322751322751319E-03 1.763668430335081E-04 1.322751322751323E-03 1.428571428571427E-02 1.322751322751324E-03 1.322751322751324E-03 1.322751322751322E-03 1.763668430335109E-04 1.875347841434790E-03 5.952380952380945E-03 1.875347841434792E-03 5.952380952380948E-03 5.952380952380951E-03 1.875347841434783E-03 -6.504977471064413E-03 -6.504977471064426E-03 -6.504977471064413E-03 6.613756613756613E-03 
% faceNodes
0 1 2 3 4 5 6 7 8 9 
0 1 2 3 10 11 12 16 17 19 
3 6 8 9 12 14 15 17 18 19 
0 4 7 9 10 13 15 16 18 19 
% LIFT matrix
5.999999999999995E+00 4.045084971874731E+00 -1.545084971874735E+00 4.999999999999988E-01 4.045084971874725E+00 1.480896076237578E-15 4.134497832455731E-15 -1.545084971874735E+00 -9.232109582109620E-16 4.999999999999991E-01 5.999999999999999E+00 4.045084971874746E+00 -1.545084971874735E+00 5.000000000000006E-01 4.045084971874736E+00 8.752953753612147E-15 4.150084515925392E-15 -1.545084971874738E+00 -3.956621617170753E-15 5.000000000000002E-01 -5.000000000000002E-01 -2.499999999999997E+00 -2.499999999999997E+00 -5.000000000000000E-01 -2.500000000000000E+00 -1.349999999999998E+01 -2.499999999999998E+00 -2.499999999999993E+00 -2.499999999999994E+00 -4.999999999999988E-01 6.000000000000001E+00 4.045084971874750E+00 -1.545084971874743E+00 5.000000000000008E-01 4.045084971874744E+00 6.213377526706553E-15 6.833673845852723E-16 -1.545084971874739E+00 -2.027100483136332E-15 5.000000000000003E-01 
3.236067977499776E-01 7.999999999999991E+00 9.999999999999976E-01 -1.236067977499788E-01 1.618033988749890E+00 2.699999999999992E+00 -1.909830056250529E-01 -1.309016994374945E+00 -6.180339887498929E-01 5.999999999999989E-01 3.236067977499799E-01 8.000000000000002E+00 1.000000000000003E+00 -1.236067977499793E-01 1.618033988749894E+00 2.700000000000004E+00 -1.909830056250489E-01 -1.309016994374949E+00 -6.180339887498956E-01 6.000000000000000E-01 -4.642956348249505E-01 2.309016994374945E+00 -3.819660112501042E-01 -1.381966011250109E-01 2.309016994374945E+00 1.953738353924936E+00 -1.894427190999915E+00 -3.819660112501047E-01 -1.894427190999915E+00 -1.381966011250099E-01 5.642956348249525E-01 -2.618033988749899E+00 1.190983005625052E+00 -3.618033988749894E-01 -2.618033988749898E+00 7.462616460750519E-01 -1.055728090000827E-01 1.190983005625052E+00 -1.055728090000820E-01 -3.618033988749888E-01 
-1.236067977499794E-01 9.999999999999976E-01 7.999999999999994E+00 3.236067977499784E-01 -1.909830056250525E-01 2.699999999999993E+00 1.618033988749892E+00 -6.180339887498926E-01 -1.309016994374945E+00 5.999999999999993E-01 -1.236067977499791E-01 1.000000000000003E+00 8.000000000000002E+00 3.236067977499792E-01 -1.909830056250505E-01 2.700000000000002E+00 1.618033988749892E+00 -6.180339887498961E-01 -1.309016994374948E+00 6.000000000000002E-01 5.642956348249504E-01 -2.618033988749892E+00 1.190983005625051E+00 -3.618033988749895E-01 -2.618033988749892E+00 7.462616460750546E-01 -1.055728090000848E-01 1.190983005625050E+00 -1.055728090000853E-01 -3.618033988749886E-01 -4.642956348249517E-01 2.309016994374951E+00 -3.819660112501038E-01 -1.381966011250102E-01 2.309016994374950E+00 1.953738353924946E+00 -1.894427190999916E+00 -3.819660112501040E-01 -1.894427190999915E+00 -1.381966011250096E-01 
4.999999999999992E-01 -1.545084971874736E+00 4.045084971874728E+00 5.999999999999998E+00 2.808776656604851E-15 -9.999158039061191E-15 4.045084971874727E+00 2.082844638595327E-15 -1.545084971874736E+00 4.999999999999995E-01 5.000000000000001E-01 -1.545084971874733E+00 4.045084971874735E+00 6.000000000000002E+00 5.372438821683872E-15 6.468150422979104E-15 4.045084971874734E+00 -4.933377056771056E-16 -1.545084971874738E+00 5.000000000000002E-01 6.000000000000003E+00 4.045084971874737E+00 -1.545084971874739E+00 4.999999999999997E-01 4.045084971874734E+00 8.087261345408917E-15 3.495279012159364E-15 -1.545084971874735E+00 2.499126008099914E-15 4.999999999999994E-01 -4.999999999999988E-01 -2.500000000000012E+00 -2.499999999999998E+00 -5.000000000000006E-01 -2.500000000000010E+00 -1.350000000000001E+01 -2.499999999999999E+00 -2.499999999999997E+00 -2.499999999999994E+00 -4.999999999999997E-01 
3.236067977499780E-01 1.618033988749890E+00 -1.309016994374946E+00 5.999999999999996E-01 7.999999999999990E+00 2.699999999999990E+00 -6.180339887498929E-01 9.999999999999980E-01 -1.909830056250522E-01 -1.236067977499789E-01 5.642956348249528E-01 -2.618033988749898E+00 1.190983005625053E+00 -3.618033988749904E-01 -2.618033988749894E+00 7.462616460750525E-01 -1.055728090000848E-01 1.190983005625051E+00 -1.055728090000843E-01 -3.618033988749886E-01 -1.381966011250114E-01 -3.819660112501058E-01 2.309016994374947E+00 -4.642956348249511E-01 -1.894427190999918E+00 1.953738353924941E+00 2.309016994374945E+00 -1.894427190999912E+00 -3.819660112501027E-01 -1.381966011250101E-01 3.236067977499799E-01 8.000000000000014E+00 1.000000000000002E+00 -1.236067977499800E-01 1.618033988749900E+00 2.700000000000007E+00 -1.909830056250531E-01 -1.309016994374951E+00 -6.180339887498968E-01 6.000000000000006E-01 
-1.111111111111112E-01 5.555555555555535E-01 5.555555555555541E-01 -1.111111111111115E-01 5.555555555555525E-01 8.999999999999984E+00 5.555555555555544E-01 5.555555555555530E-01 5.555555555555529E-01 -1.111111111111110E-01 -2.304371806080564E-16 -8.333333333333339E-01 -8.333333333333347E-01 -2.328432598328409E-16 1.061016697916962E-01 -1.500000000000000E+00 1.061016697916952E-01 7.272316635416368E-01 7.272316635416373E-01 -4.999999999999992E-01 -5.264789707594870E-16 -8.333333333333323E-01 -8.333333333333326E-01 -1.074468532467361E-16 1.061016697916958E-01 -1.499999999999998E+00 1.061016697916958E-01 7.272316635416365E-01 7.272316635416360E-01 -4.999999999999991E-01 6.865326791559926E-17 -8.333333333333354E-01 -8.333333333333344E-01 1.046584419326709E-16 1.061016697916965E-01 -1.499999999999999E+00 1.061016697916958E-01 7.272316635416370E-01 7.272316635416367E-01 -4.999999999999993E-01 
5.999999999999985E-01 -1.309016994374944E+00 1.618033988749889E+00 3.236067977499789E-01 -6.180339887498912E-01 2.699999999999991E+00 7.999999999999988E+00 -1.909830056250517E-01 9.999999999999994E-01 -1.236067977499790E-01 -3.618033988749891E-01 1.190983005625048E+00 -2.618033988749892E+00 5.642956348249507E-01 -1.055728090000848E-01 7.462616460750509E-01 -2.618033988749890E+00 -1.055728090000839E-01 1.190983005625050E+00 -3.618033988749889E-01 3.236067977499801E-01 7.999999999999989E+00 9.999999999999990E-01 -1.236067977499797E-01 1.618033988749892E+00 2.699999999999992E+00 -1.909830056250509E-01 -1.309016994374946E+00 -6.180339887498930E-01 5.999999999999984E-01 -1.381966011250099E-01 -3.819660112501062E-01 2.309016994374946E+00 -4.642956348249512E-01 -1.894427190999918E+00 1.953738353924940E+00 2.309016994374945E+00 -1.894427190999912E+00 -3.819660112501021E-01 -1.381966011250102E-01 
-1.236067977499788E-01 -1.909830056250522E-01 -6.180339887498926E-01 5.999999999999992E-01 9.999999999999969E-01 2.699999999999989E+00 -1.309016994374945E+00 7.999999999999989E+00 1.618033988749890E+00 3.236067977499787E-01 -4.642956348249517E-01 2.309016994374947E+00 -3.819660112501025E-01 -1.381966011250102E-01 2.309016994374943E+00 1.953738353924944E+00 -1.894427190999914E+00 -3.819660112501030E-01 -1.894427190999913E+00 -1.381966011250100E-01 -3.618033988749889E-01 1.190983005625050E+00 -2.618033988749892E+00 5.642956348249504E-01 -1.055728090000849E-01 7.462616460750530E-01 -2.618033988749891E+00 -1.055728090000837E-01 1.190983005625051E+00 -3.618033988749889E-01 -1.236067977499802E-01 1.000000000000002E+00 7.999999999999997E+00 3.236067977499799E-01 -1.909830056250512E-01 2.700000000000001E+00 1.618033988749893E+00 -6.180339887498948E-01 -1.309016994374946E+00 5.999999999999996E-01 
5.999999999999984E-01 -6.180339887498916E-01 -1.909830056250527E-01 -1.236067977499788E-01 -1.309016994374943E+00 2.699999999999987E+00 9.999999999999976E-01 1.618033988749892E+00 7.999999999999998E+00 3.236067977499795E-01 -1.381966011250095E-01 -3.819660112501036E-01 2.309016994374946E+00 -4.642956348249512E-01 -1.894427190999913E+00 1.953738353924938E+00 2.309016994374943E+00 -1.894427190999912E+00 -3.819660112501035E-01 -1.381966011250101E-01 -1.236067977499796E-01 9.999999999999986E-01 7.999999999999994E+00 3.236067977499798E-01 -1.909830056250514E-01 2.699999999999994E+00 1.618033988749891E+00 -6.180339887498943E-01 -1.309016994374945E+00 5.999999999999989E-01 -3.618033988749885E-01 1.190983005625052E+00 -2.618033988749892E+00 5.642956348249505E-01 -1.055728090000853E-01 7.462616460750553E-01 -2.618033988749892E+00 -1.055728090000837E-01 1.190983005625052E+00 -3.618033988749887E-01 
4.999999999999997E-01 2.164934898019055E-15 1.110223024625157E-15 4.999999999999994E-01 -1.545084971874734E+00 -6.772360450213455E-15 -1.545084971874735E+00 4.045084971874727E+00 4.045084971874735E+00 6.000000000000002E+00 -4.999999999999990E-01 -2.500000000000003E+00 -2.500000000000004E+00 -4.999999999999993E-01 -2.499999999999999E+00 -1.349999999999999E+01 -2.500000000000002E+00 -2.499999999999992E+00 -2.499999999999992E+00 -4.999999999999999E-01 5.000000000000004E-01 -1.545084971874741E+00 4.045084971874739E+00 6.000000000000001E+00 2.668359361671487E-15 1.961756439454699E-17 4.045084971874734E+00 9.787560974185693E-16 -1.545084971874736E+00 4.999999999999994E-01 5.000000000000000E-01 -1.545084971874740E+00 4.045084971874738E+00 6.000000000000001E+00 2.261841902874909E-15 1.018009851941270E-15 4.045084971874733E+00 1.509457766479782E-15 -1.545084971874735E+00 4.999999999999995E-01 
