% degree N
4
% number of nodes
35
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
-6.546536707079773E-01 -1.000000000000000E+00 -9.999999999999999E-01
0.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
6.546536707079771E-01 -1.000000000000000E+00 -9.999999999999999E-01
1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
1.482195125326561E-02 -1.922209555751111E-02 -6.790634272074667E-03 -1.922209555751096E-02 1.482195125326542E-02 -2.936073302227617E-02 8.879143837594623E-02 8.879143837594604E-02 -2.936073302227626E-02 2.407174272992352E-02 9.494476005676408E-01 2.407174272992366E-02 -6.779922603242414E-02 -6.779922603242435E-02 3.473687821058693E-02 -8.003692005607449E-18 3.195804689728768E-16 -1.266590167994455E-16 2.147451395403737E-17 -1.874472001977127E-17 -8.175225679944000E-16 2.112025671319096E-16 -3.088131711800038E-16 -2.091056601409239E-16 -2.429807298305434E-17 -1.281599759620000E-16 1.308848281733718E-16 3.862922323711375E-17 3.768808406678370E-16 1.484492059143761E-16 2.046314256532379E-16 -8.188531465727932E-17 -1.090996300943986E-16 -2.522340096110349E-16 1.334952401309351E-16 
-6.226960291904644E-02 8.657604654014668E-02 -3.243672570405608E-02 -6.755762737641305E-02 6.399471729894463E-02 1.066998387408598E-01 -2.561524820399261E-01 3.893396396038452E-01 -1.507409382742740E-01 -7.945708432830659E-02 7.120857004257310E-01 3.655646984231918E-01 -6.184827005450565E-02 -3.985056899413080E-02 2.605265865794012E-02 9.493510353237648E-18 3.754188225922537E-16 -2.664781272779071E-16 8.676827184379521E-17 1.723177457765757E-17 -5.104236803101989E-16 -9.691380994332879E-17 -2.650612889514689E-16 -2.980578812638427E-16 -7.500306372499081E-18 -1.867617821210788E-16 1.032113725623655E-16 1.415064270594167E-16 2.721354682675001E-16 2.093308444180148E-16 2.144067844567575E-16 -3.254097075053366E-17 -1.521293267090828E-16 -2.432985910898577E-16 1.293202489361870E-16 
5.786358896758077E-17 3.586205168556702E-16 -3.830410966641667E-16 2.255432085919328E-16 -1.043200372215775E-16 1.353239520533851E-16 -5.755988995158885E-16 5.757545453793692E-16 -5.681428036080391E-17 -2.497830116100264E-16 1.110105414788102E-15 9.999999999999996E-01 -6.764844311674269E-17 -1.039616504465046E-16 1.470406935879780E-16 6.712680916528036E-17 1.762543352541105E-16 -1.951338238763854E-16 1.622119861933084E-16 6.249609906154340E-17 -1.407088159892401E-16 -5.192422247459434E-16 -3.601590568284581E-17 -5.506533453497592E-16 1.481506533357824E-17 -1.851945597633718E-17 3.587360029317626E-18 1.030450814110535E-16 -6.430108343740261E-17 4.957262315609319E-16 2.201419377144676E-16 7.336493339398261E-17 -2.485829725230018E-16 -2.280138407001308E-16 1.228679559239550E-16 
6.005859374999990E-02 1.804746107552886E-16 -1.829025474997612E-16 1.461250082196935E-16 -2.419907410007882E-16 -1.936331041473718E-01 -1.689142982763659E-16 -7.265735370130198E-17 1.425297044014031E-16 8.007812500000001E-01 2.320934584840613E-16 4.924280696992868E-18 4.328909166473723E-01 -7.450604949957612E-18 -1.000976562500002E-01 1.678868514738529E-16 7.067576835413911E-18 -9.408237936897145E-17 1.731208906544686E-16 -5.022687864220355E-16 1.740673465715784E-16 5.079231167283730E-17 -8.891630350084464E-16 -7.300817964937810E-17 5.720921702761643E-17 4.464538566947603E-17 -6.517047347516688E-17 -1.458624642506052E-16 5.158192594114708E-16 1.412184436157024E-16 2.446642541524630E-16 -1.433037080290336E-16 -5.883246957727901E-18 -2.769459853042426E-16 1.288953432709883E-16 
2.391215703329135E-02 -1.624590530544284E-02 5.642610766829084E-03 5.841852583970301E-02 -5.555344514087207E-02 -5.852088129534784E-02 5.549464898496653E-02 -2.134604016999382E-01 1.132904771767487E-01 1.223455820193269E-01 8.623598010396797E-01 -1.216739107937977E-01 2.187050419050108E-01 6.524236091406364E-02 -5.995666144422048E-02 1.128041137974240E-16 1.407281533113159E-16 -5.508445944779425E-17 4.639356761140869E-17 -1.266268782018745E-16 -5.325093674753535E-16 3.141337525249797E-16 -5.664859737594773E-16 -2.759475677948287E-16 -1.035214416695997E-17 -5.123635976432493E-17 -6.484248699705195E-17 -7.681331542955456E-17 5.394697860660890E-16 1.716666533814124E-16 2.518058945819961E-16 -7.885820609034179E-17 -6.846065158016876E-17 -2.958564024655156E-16 1.337004964064145E-16 
-5.555344514087174E-02 5.841852583970306E-02 5.642610766828871E-03 -1.624590530544254E-02 2.391215703329091E-02 1.132904771767486E-01 -2.134604016999381E-01 5.549464898496637E-02 -5.852088129534770E-02 -1.216739107937976E-01 8.623598010396799E-01 1.223455820193267E-01 6.524236091406380E-02 2.187050419050106E-01 -5.995666144422048E-02 1.211621093926118E-16 2.155610708593654E-16 -1.774565674898441E-16 9.353242267169806E-17 3.370243703406371E-17 -4.068975104591774E-16 4.190101305641610E-17 -3.472266127708162E-16 -5.004133889375758E-16 -1.511466209803760E-17 -2.026972261423253E-16 2.034722383506666E-17 7.457041222854832E-18 4.482308501004026E-16 2.313731643980141E-16 2.612070249641831E-16 -1.809288675400736E-17 -1.406600291112355E-16 -2.913195101150249E-16 1.354571720193689E-16 
-1.840844424428101E-16 2.049260096318116E-16 -3.156283593898465E-16 2.593548299114079E-16 6.005859374999990E-02 8.204017493137641E-17 -6.195198481337454E-16 4.285039865494200E-16 -1.936331041473719E-01 2.835925050315421E-16 9.685127432781629E-16 8.007812499999996E-01 6.929573105216706E-17 4.328909166473719E-01 -1.000976562500004E-01 9.800585224161212E-17 2.278944449725409E-16 -3.658759197682226E-16 2.876830707045353E-16 -1.048299859289360E-16 5.612781860798981E-17 -2.849165227361874E-16 -8.688930305544513E-17 -7.708995740815930E-16 1.718875851431295E-18 -3.578161332282251E-17 -6.310852661459084E-17 -2.030517929008914E-17 1.064789203787292E-16 4.941539521716440E-16 2.655787830518433E-16 3.036263877681179E-17 -1.828665908154658E-16 -2.697128943695329E-16 1.281424257100535E-16 
3.906250000000037E-02 1.487460098321814E-16 -1.634555551002107E-16 4.717691546654692E-17 -2.430055958894128E-16 -1.184067166357952E-01 -4.539395552768582E-16 2.114123437133412E-16 1.615894487668044E-16 3.125000000000004E-01 1.341920899673123E-16 -1.740409722724011E-17 8.840317166357955E-01 9.814723663079623E-17 -1.171875000000003E-01 4.413946064068738E-17 -3.272480765747944E-17 2.961852683837994E-17 2.018388119615104E-16 4.349389756560202E-17 1.763964690760994E-16 -3.464680607105714E-17 -1.202422913800691E-15 1.830177534387349E-17 -1.688356576640311E-16 -2.759961959699575E-17 -1.451774612258786E-17 -1.323512008414066E-16 3.718954256900773E-16 1.090078314139633E-16 3.586849838549314E-16 -5.892229507054114E-17 2.253481709570742E-18 -3.233450215384752E-16 1.149102644577652E-16 
-4.212112958452294E-02 2.772670190462298E-02 2.103637077222253E-02 2.772670190462308E-02 -4.212112958452326E-02 1.008485365827196E-01 -1.280762410199627E-01 -1.280762410199628E-01 1.008485365827197E-01 -1.453426507884039E-01 6.787889110347504E-01 -1.453426507884037E-01 3.780744597830783E-01 3.780744597830781E-01 -8.204463556203466E-02 1.558231212819431E-16 8.196380028693484E-17 2.620809840527877E-17 -1.514850272139378E-17 2.325628518421459E-17 -1.677738731873636E-16 3.081610676535082E-16 -5.862950982061737E-16 -5.585555953372130E-16 -2.007331844425863E-16 -1.428029617483331E-16 -2.994203681547753E-18 -6.022380225856185E-17 3.844948531637695E-16 1.344305384154485E-16 3.660206954399167E-16 -3.553264798286770E-17 -1.790110352484620E-17 -3.369484357939428E-16 1.176862224602510E-16 
-1.053654904171016E-16 2.506268384843604E-16 -3.400387725052854E-16 2.477281084280841E-16 3.906249999999991E-02 1.508637667358068E-16 -4.804275249442920E-16 1.218921075355165E-16 -1.184067166357952E-01 -3.222678453714142E-16 5.171148154295440E-16 3.125000000000004E-01 1.682511671167800E-16 8.840317166357952E-01 -1.171875000000001E-01 1.420790253347841E-16 1.514471096487042E-16 -1.620307644687842E-16 1.127783696885903E-16 -3.054984829973548E-17 1.627400095953263E-16 3.275427706473122E-17 -1.960736918753166E-16 -9.501869412409750E-16 -1.898682302817961E-16 -9.295466543866992E-17 -5.195884304918009E-18 -6.088598559018652E-17 9.376113724447825E-17 3.622564132985909E-16 3.670665553843663E-16 1.598259197504156E-17 -7.333816316659430E-17 -3.199001572349153E-16 1.141571810789125E-16 
-2.197265625000015E-02 -5.457901534938163E-19 -1.413074964823949E-16 -1.137723111436716E-16 -1.017562410228643E-16 6.387459169367918E-02 -2.215105592262606E-16 2.290527898450234E-16 8.085236113519467E-17 -1.367187499999996E-01 2.411257404759353E-16 8.148021710570188E-17 9.410082208063208E-01 -1.175717056149582E-16 1.538085937500003E-01 3.797147304979712E-17 8.575983119400873E-17 -1.291454883467595E-16 6.424867785281262E-17 -5.160310795661594E-17 1.485394931203200E-17 1.444900039272532E-16 -6.021723447851730E-16 9.514207228393322E-17 -5.844343170633375E-16 -5.626181353850571E-17 -2.658349598584783E-17 -4.751168419287628E-17 2.451317416319765E-16 6.618232572710774E-17 3.827540333181967E-16 -2.360388074321931E-18 -1.368878492998192E-17 -2.961903668077753E-16 9.426422009977783E-17 
-1.803539375627301E-17 -2.666730689970786E-16 1.090867383165639E-16 -2.630575639959881E-16 -2.197265624999988E-02 -8.509499221786411E-18 3.105632325924052E-17 -1.207862574098817E-16 6.387459169367921E-02 7.001830106570170E-17 1.646489757419704E-16 -1.367187499999992E-01 6.556279558838378E-17 9.410082208063205E-01 1.538085937500001E-01 1.751283214037007E-16 1.462117486143318E-16 -2.219211680022732E-16 -3.904255169123488E-17 -2.013714506965836E-16 7.702344736545432E-17 2.438104964063248E-16 1.217861056723125E-16 -6.503699661176223E-16 -5.741523847847085E-16 -1.536003548639020E-16 -2.806251374822977E-17 5.047756555377532E-17 2.884633472644312E-16 2.874859985748813E-17 3.794686940886972E-16 -1.389156657683255E-17 -3.492308466419280E-18 -2.966173131822260E-16 9.482671781393356E-17 
4.221722404121478E-17 -5.309211993770806E-17 -2.253963903873097E-16 -8.172179812692405E-17 -6.784978486186896E-17 1.058860190113827E-16 -1.341143787619509E-16 2.216292037572416E-16 1.401637802608438E-17 -7.550870815671968E-17 1.642487702922216E-16 -4.499101636649540E-17 2.005041588398322E-16 9.930533227849102E-17 1.000000000000000E+00 1.230812084107366E-16 4.148868455579552E-16 -5.303925794188504E-32 1.923913621493768E-16 -1.117740402764989E-16 -3.415744754152802E-16 8.249080604958721E-18 -1.022951381156504E-16 -9.173161674747896E-17 -1.044039230929810E-15 -1.205723675928014E-16 -6.478780527637534E-17 -6.367602703283493E-18 1.336857368340437E-16 5.805456855788502E-17 5.534981283274623E-16 2.140478366854409E-17 -1.389420431416891E-17 -2.906119609995214E-16 8.615272417514997E-17 
1.538085937500002E-01 0.000000000000000E+00 3.293863098703992E-17 4.212615488095641E-17 -2.694090010469683E-17 -2.651016630087434E-17 -4.426340777670096E-17 1.507350913991704E-16 -1.363349470697584E-16 -1.254319863006821E-16 9.910312090962447E-17 -4.439609819282620E-17 3.164785254799458E-17 3.241760191989903E-17 -5.057963217625273E-17 9.410082208063205E-01 7.388806215434248E-18 1.393813027688467E-16 -3.885911404133980E-17 1.675164639963528E-16 -2.319797603574605E-16 2.075443427709372E-16 1.687496208712658E-17 -1.073072029595496E-16 4.213819002283858E-17 -1.367187500000002E-01 -2.427817448694057E-17 1.553688537368267E-16 -1.867382213497364E-16 1.047060452223853E-16 5.127850858590121E-17 6.387459169367940E-02 -2.445379967643083E-17 -2.803011558148087E-18 -2.197265625000001E-02 
-8.204463556203440E-02 3.780744597830780E-01 -1.453426507884037E-01 1.008485365827197E-01 -4.212112958452317E-02 -3.481353051227247E-17 -3.786292566712584E-17 1.668455671028079E-16 -8.528083472511745E-17 -6.458350025511317E-17 9.348406253183152E-17 -9.423168434103453E-17 -2.058522473732722E-17 5.425802126354490E-17 -3.520526759243174E-17 3.780744597830778E-01 6.787889110347501E-01 -1.280762410199625E-01 2.772670190462287E-02 1.226002383309366E-16 -3.572313561625092E-17 2.197449523945105E-17 4.612179666925225E-17 -6.025881205311789E-17 3.492689992126377E-17 -1.453426507884041E-01 -1.280762410199630E-01 2.103637077222279E-02 -1.251731485322268E-16 6.405145914746389E-17 1.700742190832254E-17 1.008485365827198E-01 2.772670190462304E-02 -2.319325865047149E-17 -4.212112958452316E-02 
-5.995666144422036E-02 2.187050419050105E-01 1.223455820193270E-01 -5.852088129534783E-02 2.391215703329098E-02 -5.624216902878860E-17 5.355761853295025E-17 3.501198604418565E-17 3.256073008607188E-18 -3.464843516544451E-17 -1.336161221061074E-17 -2.153048905427853E-17 -1.230217439444857E-18 3.323854520844883E-17 -2.789292730296939E-17 6.524236091406352E-02 8.623598010396792E-01 5.549464898496650E-02 -1.624590530544261E-02 5.777151314872644E-17 6.158971496894167E-17 2.441145965821264E-18 1.885702741906523E-17 7.903799090259547E-18 2.212580594767246E-17 -1.216739107937977E-01 -2.134604016999381E-01 5.642610766829081E-03 -9.299194864867156E-17 -5.542568997537916E-18 1.102257086128163E-17 1.132904771767487E-01 5.841852583970305E-02 -2.836668547187906E-17 -5.555344514087202E-02 
2.605265865794019E-02 -3.985056899413068E-02 3.655646984231923E-01 -1.507409382742740E-01 6.399471729894453E-02 -7.673661395214354E-17 8.082028677814404E-17 -2.283082386741654E-17 6.513020152451058E-17 -5.097619077636203E-17 -1.795156109128572E-17 -1.054147626127819E-17 -2.667026206473182E-18 2.889034724121327E-17 -2.085879668211264E-17 -6.184827005450578E-02 7.120857004257301E-01 3.893396396038448E-01 -6.755762737641315E-02 7.339824954409958E-17 -8.088238326989079E-18 9.080727139887939E-17 -8.921053147385475E-18 5.452127461525046E-17 7.004161069756986E-18 -7.945708432830663E-02 -2.561524820399257E-01 -3.243672570405580E-02 -6.040763717789327E-17 -9.567485191535192E-17 2.286841157840894E-17 1.066998387408597E-01 8.657604654014651E-02 -2.504601494078793E-17 -6.226960291904635E-02 
6.399471729894471E-02 -1.507409382742741E-01 3.655646984231922E-01 -3.985056899413053E-02 2.605265865794001E-02 -1.117035224610108E-16 1.785770209343004E-16 -8.877242793192659E-17 5.635880081572263E-17 -2.186347868340705E-17 -8.323908181374945E-17 1.694004595777902E-19 1.156287925011371E-18 4.449337640760528E-17 -2.402646833972734E-17 -6.755762737641335E-02 3.893396396038446E-01 7.120857004257301E-01 -6.184827005450548E-02 1.126021417267940E-16 -1.103963171735578E-16 1.940066021223194E-16 -3.264759637581928E-17 7.039563099165654E-17 -3.278081438968874E-18 -3.243672570405582E-02 -2.561524820399257E-01 -7.945708432830642E-02 -4.454915664509103E-17 -1.690003467989678E-16 4.346387691258916E-17 8.657604654014658E-02 1.066998387408596E-01 -1.606326966979378E-17 -6.226960291904639E-02 
2.391215703329109E-02 -5.852088129534776E-02 1.223455820193266E-01 2.187050419050107E-01 -5.995666144422043E-02 -8.371348916975574E-17 4.790578349855430E-17 2.887326001350513E-18 5.297294633839513E-17 2.808281992152777E-18 -6.995023520302864E-17 -4.136354032430339E-17 -1.830323711750930E-17 7.628528146411434E-17 -3.029500409982610E-17 -1.624590530544254E-02 5.549464898496573E-02 8.623598010396796E-01 6.524236091406382E-02 3.528048392535123E-17 -7.367846116095539E-17 2.667872576735644E-16 -7.290891476752356E-18 2.550511934472517E-18 -8.440729068087691E-19 5.642610766829110E-03 -2.134604016999380E-01 -1.216739107937977E-01 -4.528361328302511E-17 -2.087473577534175E-16 6.398115901644506E-17 5.841852583970297E-02 1.132904771767487E-01 -3.533576873309697E-18 -5.555344514087194E-02 
-4.212112958452301E-02 1.008485365827197E-01 -1.453426507884042E-01 3.780744597830783E-01 -8.204463556203445E-02 -1.035250010066513E-16 6.961457310511228E-17 4.761222044185295E-17 -3.114185225059515E-17 -2.887951162505884E-19 -1.102761358216420E-16 -4.766797690849534E-18 1.008131754260250E-17 7.716730565038522E-17 -4.636793909865571E-17 2.772670190462310E-02 -1.280762410199633E-01 6.787889110347513E-01 3.780744597830773E-01 1.696044936988164E-16 -1.190212122514287E-16 1.685119557223733E-16 5.741172364061687E-18 -6.067865828994207E-17 1.463369950563239E-17 2.103637077222267E-02 -1.280762410199629E-01 -1.453426507884039E-01 -1.383308164815590E-16 -8.741930515050307E-17 7.292547866682790E-17 2.772670190462306E-02 1.008485365827198E-01 2.878600401949891E-18 -4.212112958452323E-02 
-3.434752482434078E-16 4.471112937421343E-16 -6.172131962959876E-16 7.852613317337662E-16 1.538085937499999E-01 -4.575422992984916E-17 -2.010096173371168E-16 1.927172826987869E-16 4.184004735130499E-18 -2.367950473614637E-19 2.509914589223826E-19 -5.591665070352642E-17 -3.924481918274958E-17 1.209205996682589E-16 -6.007615395436872E-17 3.532955341055064E-16 -8.058632570722767E-16 1.756204414887469E-15 9.410082208063192E-01 6.208729541418403E-17 6.439139780684058E-17 3.518794507190640E-17 7.757948838003976E-18 -1.409020872500460E-16 5.370702951636460E-17 -7.911971923598230E-17 -2.154253558460501E-16 -1.367187499999998E-01 -1.404089919693652E-16 1.625041801909975E-17 6.241401205585106E-17 2.372777341938552E-16 6.387459169367928E-02 3.733079987885502E-18 -2.197265625000010E-02 
-8.204463556203463E-02 2.608149213495783E-16 -3.544165181895499E-16 3.479172677108946E-16 -1.799708031123313E-16 3.780744597830781E-01 -1.178310304514725E-16 -1.772352808951770E-17 1.986205030825384E-17 -1.453426507884037E-01 -1.443883353479421E-17 5.828486066671348E-17 1.008485365827197E-01 6.670758796264659E-17 -4.212112958452324E-02 3.780744597830780E-01 -2.859815615985135E-17 3.484532569221176E-17 2.171293475383564E-17 6.787889110347499E-01 5.095153735125501E-16 2.642715636184059E-17 -1.280762410199629E-01 2.755445376387650E-17 2.772670190462293E-02 -1.453426507884042E-01 -6.147738106461226E-18 8.242869637459536E-17 -1.280762410199631E-01 -6.734034760719880E-18 2.103637077222293E-02 1.008485365827199E-01 1.264834693131863E-17 2.772670190462295E-02 -4.212112958452323E-02 
-4.073043806629877E-02 7.124926577578602E-02 -1.195518375837746E-01 1.192973820384710E-01 -5.975579805492746E-02 7.124926577578591E-02 4.173062382735983E-01 -1.206038630962106E-01 3.373360676634515E-02 -1.195518375837743E-01 -1.206038630962105E-01 2.315844398224609E-02 1.192973820384707E-01 3.373360676634522E-02 -5.975579805492745E-02 7.124926577578584E-02 4.173062382735980E-01 -1.206038630962105E-01 3.373360676634516E-02 4.173062382735978E-01 3.125000000000003E-01 -3.521970241623528E-02 -1.206038630962106E-01 -3.521970241623523E-02 3.373360676634513E-02 -1.195518375837745E-01 -1.206038630962107E-01 2.315844398224605E-02 -1.206038630962109E-01 -3.521970241623539E-02 2.315844398224612E-02 1.192973820384709E-01 3.373360676634523E-02 3.373360676634521E-02 -5.975579805492744E-02 
4.207025932328444E-02 -5.818817825366854E-02 2.746705986596082E-02 -1.974968524352055E-02 1.044104421997451E-02 -5.223722227575015E-02 4.525259406898336E-01 2.219785959398657E-02 -6.634857526687047E-03 -7.606176719226923E-02 -1.929661809539368E-01 9.037927902866406E-03 1.163108865196151E-01 6.802957361845853E-02 -7.033659913716990E-02 -5.223722227575015E-02 4.525259406898335E-01 2.219785959398655E-02 -6.634857526687001E-03 2.151640405479234E-01 5.000000000000000E-01 -1.109892979699317E-02 -1.075820202739617E-01 -6.488993993397391E-02 3.733774968337847E-02 -7.606176719226924E-02 -1.929661809539370E-01 9.037927902866267E-03 -1.075820202739620E-01 -6.488993993397418E-02 2.443168790826008E-02 1.163108865196152E-01 6.802957361845868E-02 3.733774968337854E-02 -7.033659913716994E-02 
